PeakID (cmd=annotatePeaks.pl /mnt/beegfs/home/s430452/epigenetics/results/s10_dif_summits/master_summits_down.bed hg38 -size 200,200)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
master_peak_7238	chr5	156470062	156470062	+	7.96357	NA	intron (NM_001128209, intron 2 of 7)	intron (NM_001128209, intron 2 of 7)	142898	NM_001128209	6444	Hs.387207	NM_000337	ENSG00000170624	SGCD	35DAG|CMD1L|DAGD|LGMDR6|SG-delta|SGCDP|SGD	sarcoglycan delta	protein-coding
master_peak_7130	chr5	153699359	153699359	+	7.9308	NA	intron (NM_000827, intron 10 of 15)	intron (NM_000827, intron 10 of 15)	199628	NR_146729	105378238	Hs.590229	NR_146729	ENSG00000251183	LINC01861	-	long intergenic non-protein coding RNA 1861	ncRNA
master_peak_7224	chr5	155844992	155844992	+	7.91929	NA	Intergenic	L1PA7|LINE|L1	-481765	NM_000337	6444	Hs.387207	NM_000337	ENSG00000170624	SGCD	35DAG|CMD1L|DAGD|LGMDR6|SG-delta|SGCDP|SGD	sarcoglycan delta	protein-coding
master_peak_683	chr5	12364156	12364156	+	7.90659	NA	Intergenic	Intergenic	-210701	NR_033383	404663	Hs.552273	NR_033383		LINC01194	CT49|TAG	long intergenic non-protein coding RNA 1194	ncRNA
master_peak_7252	chr5	157107591	157107591	+	7.89819	NA	intron (NM_032782, intron 1 of 6)	PRIMA4_LTR|LTR|ERV1	1453	NM_032782	84868	Hs.710500	NM_032782	ENSG00000135077	HAVCR2	CD366|HAVcr-2|KIM-3|SPTCL|TIM3|TIMD-3|TIMD3|Tim-3	hepatitis A virus cellular receptor 2	protein-coding
master_peak_5626	chr5	129279613	129279613	+	7.86468	NA	Intergenic	MLT1N2|LTR|ERVL-MaLR	117534	NR_039665	100616325		NR_039665	ENSG00000265691	MIR4460	-	microRNA 4460	ncRNA
master_peak_911	chr5	16216999	16216999	+	7.7693	NA	Intergenic	Intergenic	36758	NR_149044	401176	Hs.369777	NR_149044		LOC401176	-	uncharacterized LOC401176	ncRNA
master_peak_6764	chr5	148126042	148126042	+	7.76393	NA	intron (NM_006846, intron 29 of 32)	MIRc|SINE|MIR	-42504	NM_001001325	408187	Hs.553815	NM_001001325	ENSG00000196800	SPINK14	SPINK5L2	serine peptidase inhibitor, Kazal type 14 (putative)	protein-coding
master_peak_6775	chr5	148337097	148337097	+	7.69085	NA	intron (NM_001040433, intron 2 of 3)	MIR|SINE|MIR	1538	NM_001040433	643394	Hs.631798	NM_001040433	ENSG00000204909	SPINK9	LEKTI2	serine peptidase inhibitor, Kazal type 9	protein-coding
master_peak_7214	chr5	155271133	155271133	+	7.66392	NA	Intergenic	Intergenic	257378	NM_001099293	285643	Hs.567824	NM_001099293	ENSG00000226650	KIF4B	-	kinesin family member 4B	protein-coding
master_peak_7853	chr5	169771049	169771049	+	7.62956	NA	intron (NR_156756, intron 25 of 52)	L1ME3F|LINE|L1	133774	NR_156756	1794	Hs.586174	NM_004946	ENSG00000134516	DOCK2	IMD40	dedicator of cytokinesis 2	protein-coding
master_peak_7629	chr5	164515381	164515381	+	7.61239	NA	intron (NR_105065, intron 2 of 3)	intron (NR_105065, intron 2 of 3)	45102	NR_105065	102546299	Hs.437730	NR_105065	ENSG00000241956	LOC102546299	-	uncharacterized LOC102546299	ncRNA
master_peak_2768	chr5	63725791	63725791	+	7.5889	NA	Intergenic	THE1D|LTR|ERVL-MaLR	236501	NM_000524	3350	Hs.247940	NM_000524	ENSG00000178394	HTR1A	5-HT-1A|5-HT1A|5HT1a|ADRB2RL1|ADRBRL1|G-21|PFMCD	5-hydroxytryptamine receptor 1A	protein-coding
master_peak_4821	chr5	110159648	110159648	+	7.58135	NA	Intergenic	Intergenic	276466	NR_033175	100289673	Hs.368405	NR_033175		LINC01848	-	long intergenic non-protein coding RNA 1848	ncRNA
master_peak_7528	chr5	162128505	162128505	+	7.53595	NA	intron (NM_198904, intron 6 of 9)	intron (NM_198904, intron 6 of 9)	60863	NM_000816	2566	Hs.7195	NM_000816	ENSG00000113327	GABRG2	CAE2|ECA2|EIEE74|FEB8|GEFSP3	gamma-aminobutyric acid type A receptor gamma2 subunit	protein-coding
master_peak_511	chr5	9483692	9483692	+	7.50565	NA	intron (NM_003966, intron 1 of 22)	intron (NM_003966, intron 1 of 22)	-27641	NR_109935	101929338	Hs.675861	NR_109935	ENSG00000251370	SEMA5A-AS1	CTD-2201E9.1	SEMA5A antisense RNA 1	ncRNA
master_peak_7222	chr5	155679714	155679714	+	7.38818	NA	Intergenic	LTR1C1|LTR|ERV1	-647043	NM_000337	6444	Hs.387207	NM_000337	ENSG00000170624	SGCD	35DAG|CMD1L|DAGD|LGMDR6|SG-delta|SGCDP|SGD	sarcoglycan delta	protein-coding
master_peak_3955	chr5	89561194	89561194	+	7.37864	NA	Intergenic	MLT2A2|LTR|ERVL	455526	NR_037433	100500825		NR_037433	ENSG00000264342	MIR3660	mir-3660	microRNA 3660	ncRNA
master_peak_7725	chr5	167399711	167399711	+	7.36253	NA	intron (NM_001122679, intron 3 of 29)	MIR|SINE|MIR	-173948	NM_001368145	57451	Hs.631957	NM_001080428	ENSG00000145934	TENM2	ODZ2|TEN-M2|TNM2|ten-2	teneurin transmembrane protein 2	protein-coding
master_peak_5644	chr5	129988408	129988408	+	7.34406	NA	intron (NM_175856, intron 2 of 2)	intron (NM_175856, intron 2 of 2)	83943	NM_175856	337876	Hs.213137	NM_175856	ENSG00000198108	CHSY3	CHSY2|CSS3	chondroitin sulfate synthase 3	protein-coding
master_peak_8111	chr5	174247723	174247723	+	7.28845	NA	Intergenic	(CTTC)n|Simple_repeat|Simple_repeat	-88631	NR_125806	101928176	Hs.436014	NR_125806	ENSG00000249306	LINC01411	-	long intergenic non-protein coding RNA 1411	ncRNA
master_peak_231	chr5	3620007	3620007	+	7.25685	NA	Intergenic	Intergenic	24175	NM_024337	79192	Hs.424156	NM_024337	ENSG00000170549	IRX1	IRX-5|IRXA1	iroquois homeobox 1	protein-coding
master_peak_5140	chr5	117889733	117889733	+	7.22971	NA	intron (NR_104997, intron 1 of 2)	intron (NR_104997, intron 1 of 2)	159372	NR_104997	102467224	Hs.134230	NR_104997		LINC02147	-	long intergenic non-protein coding RNA 2147	ncRNA
master_peak_7107	chr5	153079949	153079949	+	7.18638	NA	Intergenic	MER41B|LTR|ERV1	-107600	NR_109877	101927134	Hs.531423	NR_109877	ENSG00000249484	LINC01470	-	long intergenic non-protein coding RNA 1470	ncRNA
master_peak_7546	chr5	162513607	162513607	+	7.18638	NA	Intergenic	L1MA3|LINE|L1	445965	NM_000816	2566	Hs.7195	NM_000816	ENSG00000113327	GABRG2	CAE2|ECA2|EIEE74|FEB8|GEFSP3	gamma-aminobutyric acid type A receptor gamma2 subunit	protein-coding
master_peak_7881	chr5	170313096	170313096	+	7.12702	NA	promoter-TSS (NR_147701)	promoter-TSS (NR_147701)	-380	NR_147701	100128059	Hs.587351	NR_147701	ENSG00000250274	LOC100128059	-	uncharacterized LOC100128059	ncRNA
master_peak_7495	chr5	161072111	161072111	+	7.06989	NA	Intergenic	L1PA6|LINE|L1	-133485	NR_151858	285629	Hs.554279	NR_027111	ENSG00000253417	LINC02159	-	long intergenic non-protein coding RNA 2159	ncRNA
master_peak_5134	chr5	117110095	117110095	+	7.03599	NA	Intergenic	Intergenic	-305417	NR_046089	728342	Hs.434420	NR_046089		LINC00992	-	long intergenic non-protein coding RNA 992	ncRNA
master_peak_4765	chr5	108662218	108662218	+	7.00985	NA	Intergenic	AluJr|SINE|Alu	66043	NR_046368	100652853	Hs.133009	NR_046368	ENSG00000272523	LINC01023	HP07349	long intergenic non-protein coding RNA 1023	ncRNA
master_peak_7509	chr5	161414463	161414463	+	7.00433	NA	intron (NM_000813, intron 5 of 9)	intron (NM_000813, intron 5 of 9)	133661	NM_021911	2561	Hs.303527	NM_000813	ENSG00000145864	GABRB2	ICEE2	gamma-aminobutyric acid type A receptor beta2 subunit	protein-coding
master_peak_4828	chr5	110402174	110402174	+	6.99908	NA	Intergenic	Intergenic	111741	NR_031644	100302159		NR_031644	ENSG00000221436	MIR548F3	MIR548F-3|MIRN548F3|hsa-mir-548f-3	microRNA 548f-3	ncRNA
master_peak_5546	chr5	127698669	127698669	+	6.9814	NA	Intergenic	Intergenic	-4720	NM_001317938	728586	Hs.582532	NM_001317938	ENSG00000230561	CCDC192	LINC01183	coiled-coil domain containing 192	protein-coding
master_peak_7234	chr5	156383970	156383970	+	6.92603	NA	intron (NM_001128209, intron 2 of 7)	MamRep137|DNA|TcMar-Tigger	56806	NM_001128209	6444	Hs.387207	NM_000337	ENSG00000170624	SGCD	35DAG|CMD1L|DAGD|LGMDR6|SG-delta|SGCDP|SGD	sarcoglycan delta	protein-coding
master_peak_3140	chr5	72634955	72634955	+	6.91	NA	intron (NR_105007, intron 1 of 2)	LTR33|LTR|ERVL	25714	NR_105007	102477328	Hs.254516	NR_105007	ENSG00000248371	LINC02056	-	long intergenic non-protein coding RNA 2056	ncRNA
master_peak_7194	chr5	154850820	154850820	+	6.8444	NA	promoter-TSS (NM_032385)	promoter-TSS (NM_032385)	-217	NM_032385	10826	Hs.519694	NM_016348	ENSG00000170271	FAXDC2	C5orf4	fatty acid hydroxylase domain containing 2	protein-coding
master_peak_210	chr5	2430230	2430230	+	6.78536	NA	Intergenic	Intergenic	-118029	NR_104616	100506858	Hs.445071	NR_104616		LOC100506858	-	uncharacterized LOC100506858	ncRNA
master_peak_216	chr5	2909315	2909315	+	6.74731	NA	Intergenic	Intergenic	-8539	NR_136207	105374620	Hs.742780	NR_136207		LOC105374620	-	uncharacterized LOC105374620	ncRNA
master_peak_208	chr5	2388073	2388073	+	6.71457	NA	Intergenic	Intergenic	-75872	NR_104616	100506858	Hs.445071	NR_104616		LOC100506858	-	uncharacterized LOC100506858	ncRNA
master_peak_1594	chr5	36066892	36066892	+	6.67169	NA	promoter-TSS (NM_174914)	promoter-TSS (NM_174914)	-10	NM_001168316	167127	Hs.348941	NM_174914	ENSG00000168671	UGT3A2	-	UDP glycosyltransferase family 3 member A2	protein-coding
master_peak_7237	chr5	156411535	156411535	+	6.64677	NA	intron (NM_001128209, intron 2 of 7)	MIRb|SINE|MIR	84371	NM_001128209	6444	Hs.387207	NM_000337	ENSG00000170624	SGCD	35DAG|CMD1L|DAGD|LGMDR6|SG-delta|SGCDP|SGD	sarcoglycan delta	protein-coding
master_peak_5605	chr5	128696265	128696265	+	6.62727	NA	Intergenic	Intergenic	-158020	NM_001999	2201	Hs.519294	NM_001999	ENSG00000138829	FBN2	CCA|DA9|EOMD	fibrillin 2	protein-coding
master_peak_522	chr5	9660752	9660752	+	6.56129	NA	intron (NR_027112, intron 9 of 12)	MLT1E2|LTR|ERVL-MaLR	-30401	NM_019599	50834	Hs.567492	NM_019599	ENSG00000169777	TAS2R1	T2R1|TRB7	taste 2 receptor member 1	protein-coding
master_peak_1087	chr5	19714160	19714160	+	6.53311	NA	intron (NM_001349562, intron 5 of 13)	intron (NM_001349562, intron 5 of 13)	172112	NM_001291957	1016	Hs.317632	NM_004934	ENSG00000145526	CDH18	CDH14|CDH14L|CDH24	cadherin 18	protein-coding
master_peak_422	chr5	8089965	8089965	+	6.51064	NA	Intergenic	L1PA3|LINE|L1	220817	NR_157168	4552	Hs.481551	NM_002454	ENSG00000124275	MTRR	MSR|cblE	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	protein-coding
master_peak_2799	chr5	64839309	64839309	+	6.50944	NA	intron (NM_005869, intron 10 of 13)	intron (NM_005869, intron 10 of 13)	70379	NM_001364478	10283	Hs.371372	NM_005869	ENSG00000153015	CWC27	NY-CO-10|RPSKA|SDCCAG-10|SDCCAG10	CWC27 spliceosome associated cyclophilin	protein-coding
master_peak_235	chr5	3671630	3671630	+	6.35021	NA	Intergenic	Intergenic	75798	NM_024337	79192	Hs.424156	NM_024337	ENSG00000170549	IRX1	IRX-5|IRXA1	iroquois homeobox 1	protein-coding
master_peak_6699	chr5	147056352	147056352	+	6.28198	NA	promoter-TSS (NM_181676)	promoter-TSS (NM_181676)	-215	NM_181674	5521	Hs.627618	NM_181674	ENSG00000156475	PPP2R2B	B55BETA|PP2AB55BETA|PP2ABBETA|PP2APR55B|PP2APR55BETA|PR2AB55BETA|PR2ABBETA|PR2APR55BETA|PR52B|PR55-BETA|PR55BETA|SCA12	protein phosphatase 2 regulatory subunit Bbeta	protein-coding
master_peak_860	chr5	15183901	15183901	+	6.24574	NA	Intergenic	Intergenic	82659	NR_109944	101929454	Hs.453273	NR_109944		LINC02149	-	long intergenic non-protein coding RNA 2149	ncRNA
master_peak_7095	chr5	152026849	152026849	+	6.23699	NA	intron (NR_109876, intron 1 of 2)	L1PA7|LINE|L1	67951	NR_109876	101927115	Hs.549665	NR_109876	ENSG00000254226	LINC01933	CTB-12O2.1	long intergenic non-protein coding RNA 1933	ncRNA
master_peak_267	chr5	4721213	4721213	+	6.17946	NA	Intergenic	THE1B|LTR|ERVL-MaLR	-52268	NR_104619	101929153	Hs.385526	NR_104619	ENSG00000249521	LINC02114	-	long intergenic non-protein coding RNA 2114	ncRNA
master_peak_7726	chr5	167454062	167454062	+	6.137	NA	intron (NM_001122679, intron 3 of 29)	intron (NM_001122679, intron 3 of 29)	-119597	NM_001368145	57451	Hs.631957	NM_001080428	ENSG00000145934	TENM2	ODZ2|TEN-M2|TNM2|ten-2	teneurin transmembrane protein 2	protein-coding
master_peak_248	chr5	4313504	4313504	+	6.1353	NA	Intergenic	Intergenic	-459977	NR_104619	101929153	Hs.385526	NR_104619	ENSG00000249521	LINC02114	-	long intergenic non-protein coding RNA 2114	ncRNA
master_peak_7815	chr5	169007486	169007486	+	6.01549	NA	intron (NM_003062, intron 4 of 35)	intron (NM_003062, intron 4 of 35)	-5741	NR_109897	728095	Hs.145601	NR_109897		LOC728095	-	uncharacterized LOC728095	ncRNA
master_peak_7633	chr5	164885521	164885521	+	5.98238	NA	Intergenic	LTR78B|LTR|ERV1	415242	NR_105065	102546299	Hs.437730	NR_105065	ENSG00000241956	LOC102546299	-	uncharacterized LOC102546299	ncRNA
master_peak_3798	chr5	86284715	86284715	+	5.96612	NA	intron (NR_003719, intron 1 of 7)	intron (NR_003719, intron 1 of 7)	2271	NR_003719	285622	Hs.449272	NR_003719		NBPF22P	-	NBPF member 22, pseudogene	pseudo
master_peak_7227	chr5	156094397	156094397	+	5.93422	NA	Intergenic	Intergenic	-232360	NM_000337	6444	Hs.387207	NM_000337	ENSG00000170624	SGCD	35DAG|CMD1L|DAGD|LGMDR6|SG-delta|SGCDP|SGD	sarcoglycan delta	protein-coding
master_peak_3812	chr5	86797952	86797952	+	5.89978	NA	Intergenic	LTR79|LTR|ERVL	51134	NR_105017	100505878	Hs.246405	NR_105017		LINC02059	-	long intergenic non-protein coding RNA 2059	ncRNA
master_peak_7013	chr5	150964868	150964868	+	5.85631	NA	Intergenic	L1PA5|LINE|L1	-18284	NR_026867	134466	Hs.661876	NR_026867		ZNF300P1	-	zinc finger protein 300 pseudogene 1	pseudo
master_peak_7251	chr5	157100802	157100802	+	5.84553	NA	intron (NM_032782, intron 3 of 6)	intron (NM_032782, intron 3 of 6)	8242	NM_032782	84868	Hs.710500	NM_032782	ENSG00000135077	HAVCR2	CD366|HAVcr-2|KIM-3|SPTCL|TIM3|TIMD-3|TIMD3|Tim-3	hepatitis A virus cellular receptor 2	protein-coding
master_peak_6597	chr5	145305783	145305783	+	5.83428	NA	Intergenic	Zaphod|DNA|hAT-Tip100	529559	NM_205846	153768	Hs.314261	NM_138492	ENSG00000186314	PRELID2	-	PRELI domain containing 2	protein-coding
master_peak_419	chr5	8014598	8014598	+	5.82914	NA	Intergenic	Intergenic	145450	NR_157168	4552	Hs.481551	NM_002454	ENSG00000124275	MTRR	MSR|cblE	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	protein-coding
master_peak_418	chr5	8010712	8010712	+	5.81191	NA	Intergenic	Intergenic	141564	NR_157168	4552	Hs.481551	NM_002454	ENSG00000124275	MTRR	MSR|cblE	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	protein-coding
master_peak_229	chr5	3565236	3565236	+	5.80834	NA	Intergenic	Intergenic	-29142	NR_033898	285577	Hs.582442	NR_033898	ENSG00000248118	LINC01019	-	long intergenic non-protein coding RNA 1019	ncRNA
master_peak_5645	chr5	130045735	130045735	+	5.77226	NA	intron (NM_175856, intron 2 of 2)	L2|LINE|L2	141270	NM_175856	337876	Hs.213137	NM_175856	ENSG00000198108	CHSY3	CHSY2|CSS3	chondroitin sulfate synthase 3	protein-coding
master_peak_4099	chr5	92914669	92914669	+	5.76098	NA	Intergenic	Intergenic	656674	NR_109825	441094	Hs.457407	NR_015369	ENSG00000237187	NR2F1-AS1	-	NR2F1 antisense RNA 1	ncRNA
master_peak_450	chr5	8614805	8614805	+	5.73908	NA	Intergenic	MLT2B3|LTR|ERVL	153880	NR_039663	100616142		NR_039663	ENSG00000284000	MIR4458	mir-4458	microRNA 4458	ncRNA
master_peak_7505	chr5	161214186	161214186	+	5.68777	NA	Intergenic	HSMAR1|DNA|TcMar-Mariner	-275560	NR_151858	285629	Hs.554279	NR_027111	ENSG00000253417	LINC02159	-	long intergenic non-protein coding RNA 2159	ncRNA
master_peak_7550	chr5	162641611	162641611	+	5.6515	NA	Intergenic	Intergenic	573969	NM_000816	2566	Hs.7195	NM_000816	ENSG00000113327	GABRG2	CAE2|ECA2|EIEE74|FEB8|GEFSP3	gamma-aminobutyric acid type A receptor gamma2 subunit	protein-coding
master_peak_2459	chr5	57804425	57804425	+	5.62721	NA	Intergenic	L2c|LINE|L2	94737	NR_109900	101928539	Hs.639385	NR_109900	ENSG00000249584	LINC02225	-	long intergenic non-protein coding RNA 2225	ncRNA
master_peak_5138	chr5	117455118	117455118	+	5.60856	NA	intron (NR_046089, intron 2 of 5)	L1PA17|LINE|L1	39606	NR_046089	728342	Hs.434420	NR_046089		LINC00992	-	long intergenic non-protein coding RNA 992	ncRNA
master_peak_906	chr5	16141264	16141264	+	5.58299	NA	intron (NM_001102562, intron 2 of 3)	L2a|LINE|L2	38527	NM_001102562	441061	Hs.662216	NM_001102562	ENSG00000183654	MARCH11	MARCH-XI|RNF226	membrane associated ring-CH-type finger 11	protein-coding
master_peak_7230	chr5	156148009	156148009	+	5.56932	NA	Intergenic	Intergenic	-178748	NM_000337	6444	Hs.387207	NM_000337	ENSG00000170624	SGCD	35DAG|CMD1L|DAGD|LGMDR6|SG-delta|SGCDP|SGD	sarcoglycan delta	protein-coding
master_peak_6792	chr5	148658430	148658430	+	5.55694	NA	Intergenic	Intergenic	-3903	NR_104445	3360	Hs.483773	NM_000870	ENSG00000164270	HTR4	5-HT4|5-HT4R	5-hydroxytryptamine receptor 4	protein-coding
master_peak_379	chr5	6833516	6833516	+	5.54212	NA	Intergenic	Intergenic	-5595	NR_036242	100422999		NR_036242	ENSG00000283420	MIR4278	-	microRNA 4278	ncRNA
master_peak_7507	chr5	161375647	161375647	+	5.5323	NA	intron (NM_000813, intron 6 of 9)	MIRb|SINE|MIR	172477	NM_021911	2561	Hs.303527	NM_000813	ENSG00000145864	GABRB2	ICEE2	gamma-aminobutyric acid type A receptor beta2 subunit	protein-coding
master_peak_7106	chr5	152741335	152741335	+	5.53054	NA	intron (NR_109877, intron 3 of 4)	L1PA2|LINE|L1	231014	NR_109877	101927134	Hs.531423	NR_109877	ENSG00000249484	LINC01470	-	long intergenic non-protein coding RNA 1470	ncRNA
master_peak_291	chr5	5140762	5140762	+	5.52631	NA	promoter-TSS (NR_109915)	promoter-TSS (NR_109915)	432	NM_139056	170690	Hs.661915	NM_139056	ENSG00000145536	ADAMTS16	ADAMTS16s	ADAM metallopeptidase with thrombospondin type 1 motif 16	protein-coding
master_peak_7099	chr5	152379207	152379207	+	5.45386	NA	Intergenic	Intergenic	26072	NM_020167	56923	Hs.731911	NM_020167	ENSG00000132911	NMUR2	FM-4|FM4|NMU-R2|NMU2R|TGR-1|TGR1	neuromedin U receptor 2	protein-coding
master_peak_2379	chr5	56319877	56319877	+	5.42099	NA	Intergenic	Intergenic	-86547	NM_024669	79722	Hs.436214	NM_024669	ENSG00000164512	ANKRD55	-	ankyrin repeat domain 55	protein-coding
master_peak_7231	chr5	156202149	156202149	+	5.35863	NA	Intergenic	Intergenic	-124608	NM_000337	6444	Hs.387207	NM_000337	ENSG00000170624	SGCD	35DAG|CMD1L|DAGD|LGMDR6|SG-delta|SGCDP|SGD	sarcoglycan delta	protein-coding
master_peak_864	chr5	15222530	15222530	+	5.33646	NA	intron (NR_109944, intron 2 of 2)	LTR16A|LTR|ERVL	44030	NR_109944	101929454	Hs.453273	NR_109944		LINC02149	-	long intergenic non-protein coding RNA 2149	ncRNA
master_peak_870	chr5	15440855	15440855	+	5.30358	NA	Intergenic	LTR85b|LTR|Gypsy?	-59325	NM_012304	23194	Hs.433057	NM_012304	ENSG00000183580	FBXL7	FBL6|FBL7	F-box and leucine rich repeat protein 7	protein-coding
master_peak_539	chr5	9947815	9947815	+	5.14136	NA	Intergenic	Charlie15a|DNA|hAT-Charlie	-43991	NR_027112	285692	Hs.651487	NR_027112	ENSG00000249781	LINC02112	-	long intergenic non-protein coding RNA 2112	ncRNA
master_peak_3136	chr5	72557003	72557003	+	5.13615	NA	promoter-TSS (NR_105008)	promoter-TSS (NR_105008)	-74	NR_105008	102503427	Hs.429280	NR_105008		LOC102503427	-	uncharacterized LOC102503427	ncRNA
master_peak_2653	chr5	61181504	61181504	+	5.07295	NA	intron (NR_109908, intron 3 of 3)	intron (NR_109908, intron 3 of 3)	-19036	NM_001048249	643155	Hs.508479	NM_001048249	ENSG00000188725	SMIM15	C5orf43	small integral membrane protein 15	protein-coding
master_peak_7243	chr5	156896937	156896937	+	5.04215	NA	Intergenic	AluSz|SINE|Alu	46642	NM_206858	153743	Hs.567727	NM_206858	ENSG00000231989	PPP1R2B	PPP1R2P3	PPP1R2 family member B	protein-coding
master_peak_529	chr5	9835760	9835760	+	5.04159	NA	intron (NR_027112, intron 4 of 12)	MIRc|SINE|MIR	-18617	NR_147004	105374648	Hs.158853	NR_147004		LINC02221	-	long intergenic non-protein coding RNA 2221	ncRNA
master_peak_904	chr5	16066175	16066175	+	5.03164	NA	TTS (NM_001102562)	TTS (NM_001102562)	113616	NM_001102562	441061	Hs.662216	NM_001102562	ENSG00000183654	MARCH11	MARCH-XI|RNF226	membrane associated ring-CH-type finger 11	protein-coding
master_peak_5150	chr5	118688385	118688385	+	5.00275	NA	Intergenic	Intergenic	92197	NR_104998	102467225	Hs.582523	NR_104998	ENSG00000249128	LINC02215	-	long intergenic non-protein coding RNA 2215	ncRNA
master_peak_7539	chr5	162387891	162387891	+	4.9917	NA	Intergenic	Intergenic	320249	NM_000816	2566	Hs.7195	NM_000816	ENSG00000113327	GABRG2	CAE2|ECA2|EIEE74|FEB8|GEFSP3	gamma-aminobutyric acid type A receptor gamma2 subunit	protein-coding
master_peak_3106	chr5	72167031	72167031	+	4.94615	NA	intron (NM_005909, intron 2 of 6)	(T)n|Simple_repeat|Simple_repeat	-2436	NR_039967	100616377		NR_039967	ENSG00000264099	MIR4803	-	microRNA 4803	ncRNA
master_peak_2554	chr5	59486067	59486067	+	4.94429	NA	intron (NM_001349242, intron 1 of 16)	intron (NM_001349242, intron 1 of 16)	100431	NM_001349242	5144	Hs.117545	NM_006203	ENSG00000113448	PDE4D	ACRDYS2|DPDE3|HSPDE4D|PDE43|PDE4DN2|STRK1	phosphodiesterase 4D	protein-coding
master_peak_7524	chr5	161947284	161947284	+	4.91461	NA	intron (NR_126372, intron 1 of 2)	L1ME4b|LINE|L1	53912	NR_126372	104326188		NR_126372		LINC01202	-	long intergenic non-protein coding RNA 1202	ncRNA
master_peak_378	chr5	6828037	6828037	+	4.85999	NA	promoter-TSS (NR_036242)	promoter-TSS (NR_036242)	-116	NR_036242	100422999		NR_036242	ENSG00000283420	MIR4278	-	microRNA 4278	ncRNA
master_peak_5135	chr5	117132211	117132211	+	4.8015	NA	Intergenic	MLT1C|LTR|ERVL-MaLR	-283301	NR_046089	728342	Hs.434420	NR_046089		LINC00992	-	long intergenic non-protein coding RNA 992	ncRNA
master_peak_905	chr5	16127412	16127412	+	4.76171	NA	intron (NM_001102562, intron 2 of 3)	intron (NM_001102562, intron 2 of 3)	52379	NM_001102562	441061	Hs.662216	NM_001102562	ENSG00000183654	MARCH11	MARCH-XI|RNF226	membrane associated ring-CH-type finger 11	protein-coding
master_peak_8330	chr5	177944663	177944663	+	4.74984	NA	intron (NR_149047, intron 1 of 3)	intron (NR_149047, intron 1 of 3)	5136	NR_149047	100128340	Hs.710582	NR_149047		LOC100128340	-	uncharacterized LOC100128340	ncRNA
master_peak_245	chr5	4258624	4258624	+	4.66063	NA	Intergenic	(TTTC)n|Simple_repeat|Simple_repeat	-514857	NR_104619	101929153	Hs.385526	NR_104619	ENSG00000249521	LINC02114	-	long intergenic non-protein coding RNA 2114	ncRNA
master_peak_7504	chr5	161199504	161199504	+	4.65545	NA	Intergenic	Intergenic	-260878	NR_151858	285629	Hs.554279	NR_027111	ENSG00000253417	LINC02159	-	long intergenic non-protein coding RNA 2159	ncRNA
master_peak_7557	chr5	162852552	162852552	+	4.61492	NA	Intergenic	Intergenic	-585019	NM_001364015	900	Hs.79101	NM_004060	ENSG00000113328	CCNG1	CCNG	cyclin G1	protein-coding
master_peak_1750	chr5	38710099	38710099	+	4.52434	NA	TTS (NR_104631)	TTS (NR_104631)	10174	NR_104631	101926904	Hs.634191	NR_104631	ENSG00000249740	LINC01265	-	long intergenic non-protein coding RNA 1265	ncRNA
master_peak_7481	chr5	160626167	160626167	+	4.52227	NA	intron (NM_001366652, intron 12 of 24)	intron (NM_001366652, intron 12 of 24)	59224	NM_001366658	23120	Hs.109358	NM_025153	ENSG00000118322	ATP10B	ATPVB	ATPase phospholipid transporting 10B (putative)	protein-coding
master_peak_7654	chr5	165511422	165511422	+	4.52227	NA	Intergenic	AluY|SINE|Alu	1041143	NR_105065	102546299	Hs.437730	NR_105065	ENSG00000241956	LOC102546299	-	uncharacterized LOC102546299	ncRNA
master_peak_7248	chr5	157039077	157039077	+	4.44138	NA	intron (NM_001173393, intron 6 of 8)	AluJb|SINE|Alu	19164	NM_012206	26762	Hs.129711	NM_012206	ENSG00000113249	HAVCR1	CD365|HAVCR|HAVCR-1|KIM-1|KIM1|TIM|TIM-1|TIM1|TIMD-1|TIMD1	hepatitis A virus cellular receptor 1	protein-coding
master_peak_7542	chr5	162458998	162458998	+	4.41395	NA	Intergenic	L1M2|LINE|L1	391356	NM_000816	2566	Hs.7195	NM_000816	ENSG00000113327	GABRG2	CAE2|ECA2|EIEE74|FEB8|GEFSP3	gamma-aminobutyric acid type A receptor gamma2 subunit	protein-coding
master_peak_7129	chr5	153654770	153654770	+	4.38646	NA	intron (NM_000827, intron 4 of 15)	intron (NM_000827, intron 4 of 15)	162598	NM_001258021	2890	Hs.519693	NM_000827	ENSG00000155511	GRIA1	GLUH1|GLUR1|GLURA|GluA1|HBGR1	glutamate ionotropic receptor AMPA type subunit 1	protein-coding
master_peak_7510	chr5	161443987	161443987	+	4.37836	NA	intron (NM_000813, intron 5 of 9)	intron (NM_000813, intron 5 of 9)	104137	NM_021911	2561	Hs.303527	NM_000813	ENSG00000145864	GABRB2	ICEE2	gamma-aminobutyric acid type A receptor beta2 subunit	protein-coding
